Codigo;Nome;Sigla;CodigoPai
124091;Diretoria Regional do Ceará;DR/CE;120493
124092;Gabinete da Diretoria Regional;GABDR;124091
124097;Diretoria Regional de Pernambuco;DR/PE;120493
124098;Gabinete da Diretoria Regional;GABDR;124097
124103;Diretoria Regional de Rondônia ;DR/RO;120493
124134;Gabinete da Diretoria Regional;GABDR;124133
121867;Pró-Reitoria de Assistência Estudantil;N/D;424
85376;Coordenadoria de Apoio Administrativo;CAA;26113
124117;Gabinete da Diretoria Regional;GABDR;124116
124124;Diretoria Regional de São Paulo -SPI ;DR/SPI;120493
124125;Gabinete da Diretoria Regional;GABDR;124124
124133;Diretoria Regional de São Paulo - SPM ;DR/SPM;120493
124204;Gerência de Engenharia de Manutenção;GAEM;97052
121042;Coordenação de Saúde e Bem Estar;N/D;120952
124314;Divisão de Promoção à Saúde;N/D;121042
121029;Divisão de Execução Financeira;N/D;120959
124259;Procuradoria Jurídica;N/D;124255
121430;Coodenação de Pesquisa;N/D;121044
124386;Delegacia Especial da Receita Federal do Brasil de Pessoas Físicas;Demac-SP;3163
124391;Serviço de Gestão Corporativa;Sepac;124386
54867;Gerência-Geral de Informação e Sistemas;GGISS;103304
24924;Pró-Reitoria de Graduação;N/D;461
124470;Departamento de Apoio ao Estudante;DEAE;124467
124475;Coordenadoria de Atenção ao Estudante e às Moradias;CAEM;124467
115719;Instituto Mercosul de Estudos Avançados ;IMEA;115708
115781;Departamento de Comunicação Institucional;DECIN;115780
92043;Divisão de Defesa de 1ª Instância;DIDE1;17461
124483;Pró-Reitoria de Gestão de Pessoas;PROGEPE;115708
100958;Divisão de Defesa de 2ª Instância;DIDE2;17461
124485;Departamento de Administração de Pessoal;DAP;124483
124489;Departamento de Desenvolvimento Profissional e Pessoal;DDPP;124483
124492;Departamento de Promoção e Vigilância à Saúde;DPVS;124483
124495;Secretaria de Apoio Científico e Tecnológico;SACT;105793
124497;Departamento de Laboratórios de Ensino;DELABEN;124495
124517;Pró-Reitoria de Gestão de Pessoas;N/D;122391
124520;Pró-Reitoria de Cultura;N/D;122391
124525;Diretoria de Assistência Estudantil;N/D;122391
124527;Pró-Reitoria de Ensino;N/D;122391
124533;Pró-Reitoria de Extensão;N/D;122391
124538;Diretoria de Tecnologia da Informação;N/D;122391
124544;Pró-Reitoria de Administração;N/D;122391
124547;Pró-Reitoria de Pesquisa e Inovação;N/D;122391
124551;Pró-Reitoria de Planejamento;N/D;122391
124672;Secretaria;N/D;120455
124690;Coordenação-Geral de Pesquisa, Inovação e Produção;N/D;124679
124695;Coordenação-Geral de Apoio ao Estudante;N/D;124679
124700;Coordenação de Extensão;N/D;124679
124703;Diretoria de Administração e Planejamento;N/D;120455
124704;Coordenação-Geral de Administração e Planejamento;N/D;124703
124707;Coordenação de Licitações, Contratos e Compras;N/D;124704
124712;Coordenação-Geral de Ensino, Pesquisa e Extensão;N/D;122595
101968;Campus Centro-Oeste Dona Lindu;CCODL;68149
124759;Departamento de Ensino;DDE;103055
124761;Coordenação do Curso Técnico em Agropecuária ;CCTA;124759
124762;Coordenação do Curso de Bacharelado em Serviço Social;CCBSS;124759
124839;Campus de Educação à Distância;EAD;439
124842;Diretoria Acadêmica;DA;124839
124846;Diretoria de Produção e Material Didático;DPMD;124839
94431;Campus Canoas;CCAN/IF RS;100918
32849;Coordenação do Curso Técnico em Eletrônica;CELET;32846
32916;Gabinete;GAB-Mal.Deodoro;105118
124960;Central de Compras e Contratações;N/D;120295
125067;Coordenação-Geral de Inteligência de Compras;N/D;124960
125073;Coordenação-Geral de Licitações;N/D;124960
125076;Coordenação-Geral de Gestão de Atas e Contratos;N/D;124960
125080;Gabinete;N/D;2033
106049;Gabinete;GAB-CONJUR;3174
125085;Coordenação-Geral Jurídica de Suporte à Central de Compras e Contratações;N/D;3174
124961;Departamento de Transferências Voluntárias;N/D;3495
125087;Coordenação-Geral de Normas e Planejamento;N/D;124961
125091;Coordenação-Geral de Capacitação e Atendimento;N/D;124961
99416;Divisão de Formação e Tratamento do  do Acervo;N/D;11202
117700;Coordenação-Geral de Governança de Tecnologia da Informação;CGGTIS;103340
117701;Coordenação-Geral de Sistemas;CGS;103340
125100;Coordenação-Geral de Aplicação das Normas;N/D;81073
125104;Coordenação-Geral de Extintos Territórios, Empregados Públicos e Militares;N/D;81073
117734;Coordenação-Geral da Rede SIASS;CGRS;75435
125112;Coordenação-Geral de Soluções de Tecnologia da Informação para Suporte a Novos Projetos;N/D;117755
117779;Coordenação-Geral de Gestão das Carreiras Transversais;CGGCT;117765
125124;Coordenação-Geral de Inteligência e Auditoria Preventiva da Folha de Pagamento;N/D;117765
124978;Departamento de Modelos Organiz.e Força de Trabalho dos Setores de Infraestrutura e Articulação Governamental;DESEG;37003
124979;Departamento de Modelos Organizacionais e Força de Trabalho dos Setores Social e de Des.Econômico e Produtivo ;DESEP;37003
88902;Campus Salvador;SALVADOR;444
125786;Escritório de Gestão de Projetos ;EGP;1800
125791;Diretoria de Operações;DIROP;1800
125792;Superintendência de Controle Operacional;SUCOP;125791
125793;Superintendência de Desenvolvimento Operacional;SUDOP;125791
125799;Superintendência de Tecnologia da Informação;SUDEN;119314
95934;Superintendência de Construção;SUCON;95930
3406;Conselho Consultivo do Patrimônio Cultural;CCPC-IPHAN;2045
125855;Superintendência de Gestão de Risco e Compliance;DFRC;79876
125854;Superintendênica de Gestão de Participações;DFGP;79876
118114;Diretoria Jurídica e de Assuntos Regulatórios;DJ;104643
125861;Superintendência de Assuntos Regulatórios;DJRG;118114
61863;Auditoria Interna;AUD;70245
91820;Assessoria de Comunicação;ACO;57682
104910;Campus Confresa;CC IFMT;100916
124179;Instituto do Noroeste Fluminense de Educação Superior;INFES;427
39117;Divisão de Convênios;DICON/SP;39109
124558;Secretaria de Implantação do Campus;SECIC;105793
124559;Divisão Administrativa;DASECIC;124558
124561;Coordenadoria de Obras;COB;124558
124564;Instituto Latino-Americano de Arte, Cultura e História;ILAACH;105793
124567;Centro Interdisciplinar de Letras e Artes;CILA;124564
124571;Centro Interdisciplinar de Antropologia e História;CIAH;124564
124577;Instituto Latino-Americano de Economia, Sociedade e Política;ILAESP;105793
124580;Centro Interdisciplinar de Economia e Sociedade;CIES;124577
124583;Centro Interdisciplinar de Integração e Relações Internacionais;CIIRI;124577
124589;Instituto Latino Americano de Ciências da Vida e da Natureza;ILACVN;105793
124592;Centro Interdisciplinar de Ciências da Vida;CICV;124589
124594;Centro Interdisciplinar de Ciências da Natureza;CICN;124589
124599;Instituto Latino Americano de Tecnologia, Infraestrutura e Território;ILATITI;105793
124602;Centro Interdisciplinar de Território, Arquitetura e Design;CITAD;124599
124605;Centro Interdisciplinar de Tecnologia e Infraestrutura;CITI;124599
124618;Coordenadoria de Relações Internacionais;CAINTER;115710
115280;Serviço de Recursos Humanos;Sereh-AM;6404
39062;Divisão de Engenharia de Saúde Pública;Diensp-RR;6403
115275;Serviço de Saúde Ambiental;Sesam-RR;6403
115276;Serviço de Convênios;Secov-RR;6403
115278;Serviço de Saúde Ambiental;Sesam-AM;6404
115279;Serviço de Convênios;Secov-AM;6404
38854;Divisão de Engenharia de Saúde Pública;Diesp-AM;6404
115281;Divisão de Administração;Diadm-SE;7012
115282;Divisão de Engenharia de Saúde Pública;Diesp-SE;7012
125272;Serviço de Convênios;Secov-SE;7012
125275;Serviço de Saúde Ambiental;Sesam-SE;7012
115283;Serviço de Saúde Ambiental;Sesam-AL;7475
115284;Serviço de Convênios;Secov-AL;7475
115285;Serviço de Recursos Humanos;Sereh-AL;7475
38828;Divisão de Engenharia de Saúde Pública;Diesp-AL;7475
38823;Divisão de Engenharia de Saúde Pública;Diesp-AC;7476
115286;Serviço de Saúde Ambiental;Sesam-AC;7476
115287;Serviço de Convênios;Secov-AC;7476
115288;Serviço de Recursos Humanos;Sereh-AC;7476
115289;Serviço de Saúde Ambiental;Sesam-BA;7477
115290;Serviço de Convênios;Secov-BA;7477
115291;Serviço de Recursos Humanos;Sereh-BA;7477
115292;Divisão de Administração;Diadm-ES;7478
115293;Divisão de Engenharia de Saúde Pública;Diesp-ES;7478
125297;Serviço de Convênios;Secov-ES;7478
125300;Serviço de Saúde Ambiental;Sesam-ES;7478
115294;Serviço de Saúde Ambiental;Sesam-GO;7479
115295;Serviço de Convênios;Secov-GO;7479
115296;Serviço de Recursos Humanos;Sereh-GO;7479
38925;Divisão de Engenharia de Saúde Pública;Diesp-GO;7479
38933;Divisão de Engenharia de Saúde Pública;Diesp-MA;7480
115297;Serviço de Convênios;Secov-MA;7480
115299;Serviço de Saúde Ambiental;Sesam;7480
115301;Serviço de Convênios;Secov-PB;7481
115302;Serviço de Saúde Ambiental;Sesam-PB;7481
48499;Divisão de Engenharia de Saúde Pública;Diesp-PB;7481
38983;Divisão de Engenharia de Saúde Pública;Diesp-PA;7482
115303;Serviço de Saúde Ambiental;Sesam-PA;7482
115304;Serviço de Convênios;Secov-PA;7482
115306;Serviço de Saúde Ambiental;Sesam-PR;7483
115307;Serviço de Convênios;Secov-PR;7483
39019;Divisão de Engenharia de Saúde Pública;Diesp-PR;7483
46459;Divisão de Engenharia de Saúde Pública;Diesp-RJ;7484
115309;Serviço de Saúde Ambiental;Sesam-RJ;7484
115310;Serviço de Convênios;Secov-RJ;7484
39050;Divisão de Engenharia de Saúde Pública;Diesp-RO;8766
115312;Serviço de Saúde Ambiental;Sesam-RO;8766
115313;Serviço de Convênios;Secov-RO;8766
115315;Divisão de Administração;Diadm-RS;8871
115316;Divisão de Engenharia de Saúde Pública;Diensp-RS;8871
125344;Serviço de Convênios;Secov-RS;8871
125347;Serviço de Saúde Ambiental;Sesam-RS;8871
38866;Divisão de Engenharia de Saúde Pública;Diesp-AP;8914
115317;Serviço de Saúde Ambiental;Sesam-AP;8914
115318;Serviço de Convênios;Secov-AP;8914
115319;Serviço de Recursos Humanos;Sereh-AP;8914
115320;Divisão de Administração;Diadm-RN;9004
115321;Divisão de Engenharia de Saúde Pública;Diesp-RN;9004
125357;Serviço de Convênios;Secov-RN;9004
125360;Serviço de Saúde Ambiental;Sesam-RN;9004
38971;Divisão de Engenharia de Saúde Pública;Diesp-MT;9007
115322;Serviço de Saúde Ambiental;Sesam-MT;9007
115323;Serviço de Convênios;Secov-MT;9007
115325;Serviço de Saúde Ambiental;Sesam-MS;9014
115326;Serviço de Convênios;Secov-MS;9014
38963;Divisão de Engenharia de Saúde Pública;Diesp-MS;9014
115328;Divisão de Administração;Diadm-PI;9099
115329;Divisão de Engenharia de Saúde Pública;Diesp-PI;9099
125376;Serviço de Convênios;Secov-PI;9099
125379;Serviço de Saúde Ambiental;Sesam-PI;9099
115330;Serviço de Saúde Ambiental;Sesam-CE;9150
115331;Serviço de Convênios;Secov-CE;9150
115332;Serviço de Recursos Humanos;Sereh-CE;9150
38888;Divisão de Engenharia de Saúde Pública;Diesp-CE;9150
39000;Divisão de Engenharia de Saúde Pública;Diesp-PE;9156
115333;Serviço de Saúde Ambiental;Sesam-PE;9156
115334;Serviço de Convênios;Secov-PE;9156
39073;Divisão de Engenharia de Saúde Pública;Diesp-SC;18478
115336;Serviço de Saúde Ambiental;Sesam-SC;18478
115337;Serviço de Convênios;Secov-SC;18478
115339;Serviço de Convênios;Secov-TO;18479
115341;Serviço de Saúde Ambiental;Sesam-TO;18479
39083;Divisão de Engenharia de Saúde Pública;Diesp-TO;18479
38949;Divisão de Engenharia de Saúde Pública;Diesp-MG;18491
115342;Serviço de Saúde Ambiental;Sesam-MG;18491
115343;Serviço de Convênios;Secov-MG;18491
115345;Divisão de Administração;Diadm-SP;53873
115346;Divisão de Engenharia de Saúde Pública;Diesp-SP;53873
125413;Serviço de Convênios;Secov-SP;53873
125416;Serviço de Saúde Ambiental;Sesam-SP;53873
125842;Superintendência de Marketing Comercial;DCMK;79866
125843;Gerência de Marketing Comercial;NCMK;125842
95406;Gerência de Logística de Suprimentos;AGSP;60077
95968;Secretaria Executiva;SUE;70245
61913;Gerência de Administração;GAD;61865
61894;Gerência de Planejamento, Orçamento, Arrecadação e Finanças;GPO;61865
61893;Gerência de Recursos Humanos;GRH;61865
61868;Gerência de Tecnologia da Informação;GTI;61865
122589;Campus Teixeira de Freitas;N/D;100920
125737;Diretoria de Planejamento ;DE-EPL;119672
125752;Diretoria de Gestão;DG-EPL;119672
47737;Coordenadoria Institucional de Educação à Distância;N/D;10035
119678;Superintendência de Desapropriação e Arqueologia;SUGOB;95930
125813;Superintendência de Planejamento da Engenharia;SUPEN;95930
125949;Campus Blumenau;N/D;429
125963;Gerência-Geral de Instalações e Serviços de Interesse Sanitário, Meios de Transporte e Viajantes em Portos, Ae;N/D;38168
125966;Gerência-Geral de Controle Sanitário em Comércio Exterior em Portos, Aeroportos, Fronteiras e Recintos Alfande;N/D;38168
125973;Comissão de Ética da ANVISA;N/D;36687
116840;Gerência-Geral de Regulamentação e Boas Práticas Regulatórias;N/D;125995
125999;Gerência-Geral de Análise de Impacto Regulatório e Acompanhamento de Mercado;N/D;125995
126002;Superintendência de Inspeção Sanitária;N/D;36687
126006;Gerência-Geral de Inspeção Sanitária;N/D;126002
126012;Gerência-Geral de Monitoramento de Produtos Sujeitos à Vigilância Sanitária;N/D;126009
126015;Gerência-Geral de Fiscalização de Produtos Sujeitos à Vigilância Sanitária;N/D;126009
47520;Gerência-Geral de Tecnologia em Serviços de Saúde;GGTES;126020
126024;Gerência-Geral de Coordenação e Fortalecimento do Sistema Nacional de Vigilância Sanitária;N/D;126020
125769;Departamento de Projetos e Acompanhamento ao Estudante;N/D;125761
125770;Divisão de Projetos Estudantis e Ações Afirmativas;DPEAF;125769
125772;Departamento de Cidadania e Direitos Humanos;DCDH;125761
125864;Superintendência de Consultoria Jurídica;DJCN;118114
125869;Gerência de Representação Extrajudicial;CNCG;125864
125865;Superintendência Jurídica de Corregedoria;DJCR;118114
125866;Superintendência de Procuradoria Jurídica;DJPC;118114
125876;Gerência de Controle de Processos Judiciais;PCPJ;125866
116824;Assessoria de Relações Institucionais;N/D;116389
125928;Coordenação-Geral de Projetos de Tecnologia da Informação;N/D;116824
125944;Coordenação-Geral de Modelos Organizacionais e de Planejamento da Força de Trabalho;CGMOP;37003
4;Conselho Curador;COC-IBGE;3
5;Conselho Técnico;CT-IBGE;3
42;Seção de Comunicação Social;SCS;20996
43;Divisão de Assuntos de Fundamentos, Planejamento e Gestão;DFPG;41
49;Alto-Comando da Aeronáutica;ALTCOM;48
108050;Serviço de Planejamento e Orçamento;SEPLAN;108021
80421;Divisão de Avaliação e Acompanhamento de Desempenho;DAADE;80420
80422;Divisão de Educação Corporativa;DEDUC;80420
9814;Prefeitura de Aeronáutica de Belém;PABE;10030
9580;Divisão de Investigação e Prevenção de Acidentes Aeronáuticos;DIPAA;41163
75;Telecomunicações Brasileiras S.A.;TELEBRÁS;3159
106463;Coordenação de Contabilidade;COTAB;106460
83;Comissão Consultiva de Normas e Organização do Sistema Financeiro;CCNOSF;82
84;Comissão Consultiva de Mercado de Valores Mobiliários e de Futuros;CCMVMF;82
85;Comissão Consultiva de Crédito Rural;CCCR;82
86;Comissão Consultiva de Crédito Industrial;CCCI;82
99;Diretoria de Serviço Militar;D S M;98
100;Diretoria de Controle de Efetivos e  Movimentações;D C E M;98
115;Diretoria de Obras Militares;D O M;114
116;Diretoria de Obras de Cooperação;D O C;114
76862;Diretoria de Gestão Orçamentária;DGO;131
80499;Conselho Nacional de Desenvolvimento Industrial;CNDI;26
125;Diretoria de Saúde ;DSAU;98
129;Prefeitura Militar de Brasília;P M B;7450
130;Centro de Documentação do Exército;C Doc Ex;128
133;Diretoria de Contabilidade;DCONT;131
109967;Serviço;N/D;109966
171;Banco da Amazônia S.A.;BASA;1929
172;Banco do Nordeste do Brasil S.A.;BNB;1929
87156;Setor de Recursos Humanos;Sereh-SUREG-I;87155
119442;Coordenação de Acesso à Informação;COACI;102351
77459;Espaço Cultural;N/D;102471
95871;Coordenação-Geral de Projetos de Software;CGPS;43914
180;Companhia Docas do Rio de Janeiro;CDRJ;92748
182;Companhia Docas do Pará;CDP;92748
186;Almirantado;ALTOCOMAN;185
188;Escola de Guerra Naval;EGN;187
189;Instituto de Pesquisas da Marinha;IPqM;187
194;Comando do Controle Naval do Tráfego Marítimo;COMCONTRAM;191
200;Diretoria de Aeronáutica da Marinha;DAerM;199
201;Diretoria de Engenharia Naval;DEN;199
208;Caixa de Construções de Casas para o Pessoal da Marinha;CCCPCM;185
209;Escola de Aprendizes-Marinheiros de Santa Catarina;EAMSC;770
213;Conselho de Almirantes;CAL;185
214;Gabinete do Comandante da Marinha;GCM;185
217;Comissão de Promoções de Oficiais;CPO;185
219;Comissão de Desportos da Marinha;CDM;192
222;Coordenação de Administração de Pessoal;CAPES;3370
227;Companhia de Pesquisa de Recursos Minerais;CPRM;2852
